Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Data Analyst,Saisystems International,"Quantico, VA",Today,10-29-2020,"Mine data from primary and secondary sources, then reorganizing said data.
The candidate will be responsible to start the analysis for current data holdings,…",,https://www.indeed.com/company/Saisystems-International/jobs/Data-Analyst-6dd9f0ab7e0c36a0?fccid=89d60d209ab0d818&vjs=3
Data Analyst,Power & Tel,"Piperton, TN",10 days ago,10-29-2020,"Prepare data for management distribution.
Maintain and improve hygiene and development of database to maximize data intelligence that can lead to data mining…",,https://www.indeed.com/rc/clk?jk=242982f53adc7dc5&fccid=3025fdb01caf8b2c&vjs=3
GIS Data Integration Analyst,ROSEN Group,"Houston, TX",Just posted,10-29-2020,"Work with a team of analysts to perform data quality checks for work before delivery.
ROSEN USA, based in Houston, TX seeks to employ a Data Integration Analyst…",,https://www.indeed.com/rc/clk?jk=0ec41be6001fbc9e&fccid=6872a87ea33be929&vjs=3
Sr Business Data Analyst,DHL | Supply Chain,"Livonia, MI",Today,10-29-2020,Uses knowledge of business and data structure to discover and/or anticipate problems where data can be used to solve the problem.,,https://www.indeed.com/rc/clk?jk=fcb518816e02ddd5&fccid=5b8d10630cb111eb&vjs=3
Corrections Data Analyst II,"JPMorgan Chase Bank, N.A.","Columbus, OH",1 day ago,10-29-2020,"Utilize data-step programming and PROC SQL to efficiently pull and manipulate data.
Advanced SQL experience related to data wrangling and aggregation.",,https://www.indeed.com/rc/clk?jk=03a530d9989ff28e&fccid=aaf3b433897ea465&vjs=3
"Data Analyst, Marketing",Pinterest,"San Francisco, CA",1 day ago,10-29-2020,"Experience building large scale data sets in AWS, Hadoop or similar big data environments.
6+ years of experience analyzing data in a fast-paced, data-driven…",,https://www.indeed.com/rc/clk?jk=72ae591a9d7dd6cd&fccid=43014b1412e0a7b6&vjs=3
Data Analyst,Hemster,"Brooklyn, NY",9 days ago,10-29-2020,"Familiarity with data query/data management tools.
Strong analytical and data gathering skills.
Perform market research, data mining and business intelligence.",,https://www.indeed.com/company/Hemster/jobs/Data-Analyst-a99ef526d4187633?fccid=49d745aff56d0a53&vjs=3
Data Analyst,Tekla Research,"Lexington Park, MD",7 days ago,10-29-2020,"Experience: Experience with data analysis required.
Travel Required: During Testing about 30%, outside of testing about 5-10%.
Must be a U.S. Citizen.",,https://www.indeed.com/rc/clk?jk=571224a1cafeabf0&fccid=cb12eb02907ab4b5&vjs=3
Entry Level Business Analyst,CapitalPlanHoldings,"San Francisco, CA",5 days ago,10-29-2020,"Specifying data, data objects and information flows that align with business needs.
Strong working knowledge of manual / automated recording tools, i.e. data…","$60,000 - $65,000 a year",https://www.indeed.com/company/CapitalPlanHoldings/jobs/Entry-Level-Business-Analyst-2fbbcb95569efafa?fccid=15bb5e29655cd319&vjs=3
Data Analyst,Cue Health,"San Diego, CA",13 days ago,10-29-2020,"Descriptive statistics, data warehousing and data visualization skills.
Strong ETL, data mining, data manipulation,.
Operating machinery and/or power tools.",,https://www.indeed.com/rc/clk?jk=84611a756b6b988e&fccid=81fd742c1aa85bf0&vjs=3
Data Operations and Integration Senior Analyst,Revint Solutions,Remote,6 days ago,10-29-2020,"Full client implementations – acquiring data, importing data, validating data, and getting the system ready for go live, managing your own deliverables to…",,https://www.indeed.com/rc/clk?jk=dee855dfe3270a95&fccid=c2ac8593df9df5ab&vjs=3
Sales Data Science / Analyst / Statistician,Novel Engineering,"Melbourne, FL",Today,10-29-2020,"We’re looking for someone with 3-5 years of experience manipulating data sets and building statistical models, has a Bachelors in Statistics, Mathematics,…",,https://www.indeed.com/rc/clk?jk=c90f4db72137f04e&fccid=81a80489fb3d000f&vjs=3
Data Analyst,Executive Jet Management,"Cincinnati, OH",9 days ago,10-29-2020,"Creates ad-hoc or customized reports, as requested by clients or OS teams, including savings data or pro forma budgets.
Bachelor's in Finance or Accounting.",,https://www.indeed.com/rc/clk?jk=b6f428e9cd003bd2&fccid=2d4b2d11075c575b&vjs=3
Business/Data Analyst Associate - D.C.,West Creek Financial,"Washington, DC",7 days ago,10-29-2020,"Experience writing SQL queries for data extraction and statistical analysis.
Minimum 1+ years of professional experience with business and/or data analytical…",,https://www.indeed.com/rc/clk?jk=1385e64f0aba9fc7&fccid=7b5315920c83b808&vjs=3
Internship- Data Analyst,SES,"Manassas, VA",Today,10-29-2020,"Based in Manassas, Virginia, you will be performing data analyst role in the Global Services Program Management Office organization working with experienced…",,https://www.indeed.com/rc/clk?jk=9cd3a1a1bb8f7f3f&fccid=32d093939ad1242a&vjs=3
Data Analyst - Leads,Trupanion,"Seattle, WA",Today,10-29-2020,"We need hardworking data experts who have the ability to creatively come up with data-focused solutions to problems, mine data sources, and communicate the…",,https://www.indeed.com/rc/clk?jk=78d712efebd85d83&fccid=8f17f1029801f51e&vjs=3
Data Analyst I (Healthcare Analytics),Meridian Michigan,"Detroit, MI",6 days ago,10-29-2020,"0-2 years of experience in working with large databases, data verification, and data management.
Experience with report/dashboard development, data/report…",,https://www.indeed.com/rc/clk?jk=40f3cd72b11e890b&fccid=5ece327da33e0274&vjs=3
Associate Data and GIS Analyst,BERK Consulting,"Seattle, WA",13 days ago,10-29-2020,"Demographic analysis with Census, American Community Survey, Assessor data and other publicly available data sources.
Temporarily due to COVID-19.","$65,000 - $75,000 a year",https://www.indeed.com/company/BERK-Consulting/jobs/Associate-Data-GIS-Analyst-2a64f5a8ed5ec471?fccid=0ea7b08c28c5b727&vjs=3
Data Analyst II,"Hill International, Inc","Pomona, CA",2 days ago,10-29-2020,"Knowledge of SQL and SAS is required to bring data from Systems of Record into the ESRI product suite.
Knowledge of SQL and SAS is required to bring data from…",,https://www.indeed.com/rc/clk?jk=69a0e6b258876857&fccid=984f425852681b31&vjs=3
Data Analyst supporting the FBI Laboratory,Forfeiture Support Associates,"Quantico, VA",5 days ago,10-29-2020,"Extract data from data base.
Ability to enter and retrieve data from data bases.
Extract data from agency data base for management and program reports.",,https://www.indeed.com/rc/clk?jk=9d551661cfc188e4&fccid=8ce3cf8e1e3ddd14&vjs=3
Data Entry Business Analyst,True North Companies,"Cedar Rapids, IA",8 days ago,10-29-2020,"Strong attention to detail and accuracy.
This position can be Full-Time or Part-Time depending on need.
Record direct bill commissions timely and accurately.",,https://www.indeed.com/rc/clk?jk=8860daf849984b56&fccid=ef844e20d1ca6694&vjs=3
Data Analyst II,"Hill International, Inc","Pomona, CA",2 days ago,10-29-2020,"Knowledge of SQL and SAS is required to bring data from Systems of Record into the ESRI product suite.
Knowledge of SQL and SAS is required to bring data from…",,https://www.indeed.com/rc/clk?jk=69a0e6b258876857&fccid=984f425852681b31&vjs=3
Freelance Data Analyst,Omnicom Health Group,"Rockville, MD",7 days ago,10-29-2020,"3 years’ experience working with relational database and unstructured data sources.
3 years of experience with data analytics, visualization, and statistical…",,https://www.indeed.com/rc/clk?jk=500399f9c827a6ea&fccid=3a58a6877f80f179&vjs=3
Data Analyst,INOC LLC,"Madison, WI",9 days ago,10-29-2020,"You will need to see through the data and analyze it to find conclusions.
Data analysts should be able to work with clients, supervisors, and managers to meet…",,https://www.indeed.com/rc/clk?jk=f2ecdde5f9b1d8eb&fccid=19e8671ca89faa50&vjs=3
Data Analyst,Home Point Financial Corporation,"Farmers Branch, TX",1 day ago,10-29-2020,"Strong analytical and quantitative skills and ability to work with large sets of data (both external and internal).
Perform ad hoc analysis as required.",,https://www.indeed.com/rc/clk?jk=8562c10caa65dcaf&fccid=96f63a2c592fc0b3&vjs=3
The Data Science Analyst,Data Bridge Consultants,Georgia,8 days ago,10-29-2020,"Experience creating data visualizations in Tableau, Looker, or other modern visualization tools.
Experience working within and structuring very large data…",,https://www.indeed.com/rc/clk?jk=9c8ca1f76f4a7228&fccid=eb7bcec5d5284bf2&vjs=3
MDM Data Analyst I,The Hillman Group,"Rome, GA",6 days ago,10-29-2020,"Understands and identifies business implications of data system designs and the data requirements of user needs.
Establish goals for data quality improvement.",,https://www.indeed.com/rc/clk?jk=4133babcda4d1554&fccid=6c3e53605acccb8f&vjs=3
PUBLIC HEALTH DATA ANALYST,"City of York, PA","York, PA",Today,10-29-2020,"Identifying data needs and setting up/ utilizing systems to capture relevant program data.
Provide technical support for data entry, management of data needs,…",$18.39 an hour,https://www.indeed.com/rc/clk?jk=ae2025094d167b7f&fccid=810f57c0935b371f&vjs=3
Data Analyst,NewGen Strategies & Solutions,"Austin, TX",7 days ago,10-29-2020,"Ø Synthesize large amounts of data.
Ø Excellent written and verbal communication skills.
Ø Critical and analytical thinker.
Microsoft Excel: 1 year (Preferred).","$55,000 - $65,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BL4t7JmZgyTwZIA9WhaMrWxhUgZzoItvwRj9rdGq5VEj94530DwfN_3QGihwP8vmIXYTTA32CjiHfX3marlt52kotyO_DYJKXVm3SvVmY_s7kKwfpdtubVi5MBHJHBGenMi4k07VU3lmUTskqMU79JkugCUxlzm2qcphE1KJK4sgYQxva3SxiugwH8-UKQbaKJszsoHAiHMmsa4tdiZLMSsl3RdTjmoCJXRHkiL17AhnT7RVL1u9CjxMAEywQZwvSY2MNAGZrMTEOUNylgyoDZXbu73qCfv7jvlhvUDSqTZSGEnoH6NnbmJ5Zkhqc0k1jIs3bBLuzPO0Y1_LUCT66u4oxVYsrpAhsV5FW112N_WcFFcduJ3dEFuDsezxnhT-tTkvo2AjlkvJnI66QkLTzZw0-iOQLubEx8JBvPKMWqz15KEm_gkJ0gVhTbluFI6SSYDEYQIt7pew==&p=7&fvj=1&vjs=3
Data Analyst - Statistics Majors Encouraged To Apply,The Roger Bacon Academy,"Leland, NC",8 days ago,10-29-2020,"The Data Analyst I will assist with data entry and data cleansing as needed during peak seasons (i.e. testing, quarterly data meetings).",,https://www.indeed.com/rc/clk?jk=62f479df38f28aad&fccid=867c75ba77d556dc&vjs=3
DATA ANALYST / NOSOLOGIST,HHC,"Indianapolis, IN",6 days ago,10-29-2020,"Responsible for receiving all vital event data from IHD and updating MCPHD database with that data.
Understands the public health use of data and recognizes…",,https://www.indeed.com/rc/clk?jk=12d7c934f586fb38&fccid=dd616958bd9ddc12&vjs=3
Data Analyst IV,Centene Corporation,"Austin, TX",Today,10-29-2020,"Model data using MS Excel, SQL, and/or other data ware house analytical tools.
6+ years of data analysis experience.",,https://www.indeed.com/rc/clk?jk=acbb7868d08c312e&fccid=5ece327da33e0274&vjs=3
Census Data Analyst - Medical - Underwriting,Cigna,"Independence, OH",2 days ago,10-29-2020,The analyst will prepare census file data for loading and mapping in respective tools as well as creating census reports for analyzing the data.,,https://www.indeed.com/rc/clk?jk=0e3886337aa92d9f&fccid=afbf8c270610a38a&vjs=3
Test Data Analyst,TRAX International,"Yuma, AZ",13 days ago,10-29-2020,"Assists Test Officers by checking data quality, analysis of engineering test data, and reduction of large data sets for inclusion in test reports.",,https://www.indeed.com/rc/clk?jk=c7d3e54efc59dbae&fccid=29a63736db59e39a&vjs=3
Data Analyst,"Davis Strategic Innovations, Inc. (DSI)","Quantico, VA",2 days ago,10-29-2020,"The candidate will be responsible to start the analysis of current data holdings, documents data systems in terms of capabilities and gaps, and then begin to…",,"https://www.indeed.com/company/Davis-Strategic-Innovations,-Inc.-(DSI)/jobs/Data-Analyst-a8f5577a3c166556?fccid=a6c1f5475541a934&vjs=3"
Excel Expert Recovery Analyst/Data Scientist,Ed Mehlman and Associates,"Houston, TX",1 day ago,10-29-2020,"Execute proprietary Excel-based software suite on large data sets and analyze and submit results to clients.
Candidates can have any education background but a…",,https://www.indeed.com/rc/clk?jk=f9a678794fab150d&fccid=3af7f76841d08814&vjs=3
Help Desk Analyst/Data Analytics,Hybrid Enterprises LLC,"Saint Cloud, FL",13 days ago,10-29-2020,"The ideal candidate will be highly detail oriented, organized, enjoy data analytics, software development, process analytics and possess excellent communication…","$32,000 - $37,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CbXNNc_pSfa7hKnJcEzGHyTcZHS4Xlc26nwCpW2jEyaPa_n6A9xtrq7OZxEglmF0jUHv_-qX_cKfjCqIFtSWX_jp1B_acaFxi6gLD7ON-PgvsUOcqTZrpgxVO-qzTli2_DLIk--3VW-WTa4ZuTg0d0bKxkpaqDzv7w_yZiX8LcmQDa3VGNP6T7f9i4a4CBj_jzbCdL2McfAlxE6vbflPUQ7dlC7s6nBBJxv7LbAlzQKNJtarSOpmLlxxLBarwBTmf-Q1s9I_e-ozNbP7-16pXje9HMdOUKWkyWL3I7ZszeaadlynKIBPHt_OzOUZ-AMIufY_hJpENfjgFWELhsSy7zFKNDgbOrmvQxN4mg5vyrp6BcGZBfvKW5wxrzHtgHFKv-vv_9PmTlGyibBaDMEPPCbeOdDFN9YJ1zibtm1CBk1uzZLmEChSFsXBt5HV64erN7DjsXEX0C0N9ESGFHeUi_Hsj_qGYAA90=&p=0&fvj=1&vjs=3
DATA ANALYST / NOSOLOGIST,HHC,"Indianapolis, IN",6 days ago,10-29-2020,"Responsible for receiving all vital event data from IHD and updating MCPHD database with that data.
Understands the public health use of data and recognizes…",,https://www.indeed.com/rc/clk?jk=12d7c934f586fb38&fccid=dd616958bd9ddc12&vjs=3
Data Analyst IV,Centene Corporation,"Austin, TX",Today,10-29-2020,"Model data using MS Excel, SQL, and/or other data ware house analytical tools.
6+ years of data analysis experience.",,https://www.indeed.com/rc/clk?jk=acbb7868d08c312e&fccid=5ece327da33e0274&vjs=3
Census Data Analyst - Medical - Underwriting,Cigna,"Independence, OH",2 days ago,10-29-2020,The analyst will prepare census file data for loading and mapping in respective tools as well as creating census reports for analyzing the data.,,https://www.indeed.com/rc/clk?jk=0e3886337aa92d9f&fccid=afbf8c270610a38a&vjs=3
Test Data Analyst,TRAX International,"Yuma, AZ",13 days ago,10-29-2020,"Assists Test Officers by checking data quality, analysis of engineering test data, and reduction of large data sets for inclusion in test reports.",,https://www.indeed.com/rc/clk?jk=c7d3e54efc59dbae&fccid=29a63736db59e39a&vjs=3
Data Analyst,"Davis Strategic Innovations, Inc. (DSI)","Quantico, VA",2 days ago,10-29-2020,"The candidate will be responsible to start the analysis of current data holdings, documents data systems in terms of capabilities and gaps, and then begin to…",,"https://www.indeed.com/company/Davis-Strategic-Innovations,-Inc.-(DSI)/jobs/Data-Analyst-a8f5577a3c166556?fccid=a6c1f5475541a934&vjs=3"
Excel Expert Recovery Analyst/Data Scientist,Ed Mehlman and Associates,"Houston, TX",1 day ago,10-29-2020,"Execute proprietary Excel-based software suite on large data sets and analyze and submit results to clients.
Candidates can have any education background but a…",,https://www.indeed.com/rc/clk?jk=f9a678794fab150d&fccid=3af7f76841d08814&vjs=3
"Senior Data Analyst, Product",Kiva.org,"San Francisco, CA",Today,10-29-2020,"5+ years experience in data analytics, business analytics, data science, economics, statistics or related field.
Experience mentoring others strongly preferred.",,https://www.indeed.com/rc/clk?jk=c52e2c982be51379&fccid=b98ea3f9f201f263&vjs=3
Contractual Data Analyst (STADO),International Monetary Fund,"Washington, DC",9 days ago,10-29-2020,"Run defined validation checks on incoming data to ensure completeness and accuracy of the data.
Coordinate responses to internal and external data requests,…",,https://www.indeed.com/rc/clk?jk=9bf5b81fb29aa6cb&fccid=db55a1d9cc44c9a1&vjs=3
Compliance Data Analyst (RA3),Oregon Health Authority,"Salem, OR",8 days ago,10-29-2020,"Can you develop research methodologies, procedures, and forms for data collection; interprets and analyzes data; develops report findings and recommendations;…","$4,225 - $6,483 a month",https://www.indeed.com/company/Oregon-State-Hospital-(OHA)/jobs/Compliance-Data-Analyst-40357cd52543f10e?fccid=a61f16245d6f92ed&vjs=3
JD Logistics - Data Analyst,JD.com,"Fontana, CA",7 days ago,10-29-2020,"Provide warehouse data statistics, archiving, accounting and system data input.
Strictly follow the requirements of the management system, and input data into…",,https://www.indeed.com/rc/clk?jk=8a9047090b9d8338&fccid=68cb92e51cfd6a04&vjs=3
Staff Data Analyst,Vida Health,"San Francisco, CA",2 days ago,10-29-2020,"BS/Masters degree in a quantitative field with 5 years+ experience in a data analytics or data science role.
Compelling storytelling through visualizations and…",,https://www.indeed.com/rc/clk?jk=0b06257945ef015f&fccid=fb72bf94b853fcc4&vjs=3
Remote Data Analyst,Piper Companies,"Durham, NC",13 days ago,10-29-2020,"Maintain consistent processes for data quality controls.
1+ year of experience in data analysis and preparation of reports using tools such as Business Objects…","$40,000 - $50,000 a year",https://www.indeed.com/rc/clk?jk=577e7fd9d269f57c&fccid=fc68da685e8aa986&vjs=3
BizOps Data Analyst,Chainalysis,"New York, NY",9 days ago,10-29-2020,"Interest in data warehousing, ETL processes, and the AWS toolkit.
Expert skills developing data analytics use cases using BI tools such as Tableau or comparable…",,https://www.indeed.com/rc/clk?jk=cc5c81a5da1599d9&fccid=6e3d8a314fe8af80&vjs=3
Data Analyst,Kaligia Biosciences,"Largo, FL",2 days ago,10-29-2020,"Perform data analysis on excel and other software.
Optimize and analyze data for training of machine learning algorithms.
Data analytics: 2 years (Preferred).","From $40,000 a year",https://www.indeed.com/company/Kaligia-Biosciences/jobs/Data-Analyst-f75508124eda6ea7?fccid=f9c770e5c76f719c&vjs=3
Business Analyst I,SelectQuote,"Overland Park, KS",7 days ago,10-29-2020,The Business Analyst will be responsible for working with stakeholders to analyze and document business processes and gather business requirements.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1gwmguqsmjX6v2IUB1KdCWulH2APaYLO_uo3If-KgqueEOIlnSGP3pCfET7yygBnPyhFx6-etmrRgiNxtFAH8b8WTi40aIcBYQKv_KCLm8zOzWQmIlbA8He20TOJ9Aq8VwB_7m-evOJuwocFqBEmAW10gVNC8T716o0E5SQLTNgzURDh3PAXrnpsloEvG2EddCxIMv2pEIdBAui1VoKd530nafXu1ovOVmCm32j48BiEXTd7po-mnfgtV3JkuupuJKe609ANSx83dMwh_-3xjgV1hsRWPYG4D-wyi7h5xoyd1ZwDiObUtiVNLxAUXc00jEuzzNvk_BP7HbKZ2azkXCjHqGk4FsE8LiJvx8a36x_y-r_0ai6RX4q6x2xh7S-pV4_w-jfup1v7NeOcL_hFSOsOT-i8lue7U3YM516Hu_a70Yd2PusMFlSGlBlCbLcmaG_dDgI6Qpi88zK3CBoc0LjWGokIoGeU_DHlwelBzYKU3n4UXJeUAgNC3sTX-OJb2_aXimCFoP75omnpxTP4LUPoo4Bd2izWTSTsE5iQaartexHYit1a-8hAzsJhppF-R-_MWfhJRKpVkTUnl5fQV3quD-AwoxY5s0aoMflmO6gu-A-57iVOV&p=0&fvj=0&vjs=3
Business Analyst,Cardinal Delta,"Brentwood, TN",7 days ago,10-29-2020,"You will join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company’s vision…",$30 - $42 an hour,https://www.indeed.com/company/Cardinal-Delta/jobs/Business-Analyst-9993f078d15f2ea5?fccid=82fa94766413d6ff&vjs=3
Data Analyst,Fund For Public Health In New York Inc,"Long Island City, NY",3 days ago,10-29-2020,"Coordinate data analyses and research efforts using CIR data with other units within BOI, DOHMH, and CDC.
One year of full-time experience in data analysis.",,https://www.indeed.com/rc/clk?jk=2668b014ced6c09b&fccid=c6b5143eab3dbe34&vjs=3
SQL Data and Integration Analyst,"Smartwebs, Inc.","Round Rock, TX",6 days ago,10-29-2020,"Very strong attention to detail; very particular and careful with handling of customer data, queries & changes to that data.","$55,000 - $70,000 a year",https://www.indeed.com/company/Smartwebs/jobs/SQL-Data-Integration-Analyst-783b81d3e5ff5a6c?fccid=22da6ba2606c6fbf&vjs=3
Data Analyst,FocusKPI Inc.,"New York, NY",7 days ago,10-29-2020,"Perform all data transformations to serve products that empower data-driven decision making.
3+ years of experience working with data in a business setting,…",,https://www.indeed.com/rc/clk?jk=b098a83fee04a698&fccid=29efea1158b643d0&vjs=3
Data Modeling Analyst,Roper St. Francis Healthcare,"Ladson, SC",2 days ago,10-29-2020,"Develops data sets and data modes for use by other analysts.
Demonstrate acumen in data profiling and data modeling.
Reports To: Supervisor Data Modeling.",,https://www.indeed.com/rc/clk?jk=1ec6f8c5108e440c&fccid=18f98cb905fb01c2&vjs=3
Data Analyst,Hathway,"San Luis Obispo, CA",6 days ago,10-29-2020,"Lead tagging implementations for new app builds and releases and CRM deployments.
Audit and improve existing implementations working closely with Product and…",,https://www.indeed.com/rc/clk?jk=ced8ea36e013bc32&fccid=21296074c1d62b53&vjs=3
Data Analyst,UNC-Chapel Hill,"Chapel Hill, NC",Just posted,10-29-2020,Their job activities would be to help make the COVID Prison Project (which is getting support from the RADx) more sustainable through improved web scraping…,,https://www.indeed.com/rc/clk?jk=455fbd46cb4ce32b&fccid=9a199e21f9f95369&vjs=3
Data Analyst - Looker,Elasticiti,New York State,7 days ago,10-29-2020,"The Analytics Engineer is responsible for developing data analyses for our clients, advising on data best practices, and having the technical expertise to…",,https://www.indeed.com/rc/clk?jk=8f66536d0dfa20a9&fccid=2a1e653a25c31309&vjs=3
Data Analyst,Cloudflare,"Austin, TX",9 days ago,10-29-2020,"And enabling easier consumption of that data using tools to drive standard reporting, adhoc/exploratory analytics and advanced insights using data science…",,https://www.indeed.com/rc/clk?jk=7fe772b36a181fb8&fccid=c57da989524f65e7&vjs=3
Business Data Analyst (1099 Contractor),"Merit Advisors, LLC","Gainesville, TX",1 day ago,10-29-2020,"Superior skill using data visualization tools to identify and model data trends.
The ideal candidate has 3+ years of experience in data visualization, ERP…",,https://www.indeed.com/rc/clk?jk=8f45cb2507b5ad6a&fccid=03eb4a6c0c834492&vjs=3
Financial / Data Analyst,Fattmerchant,"Orlando, FL",2 days ago,10-29-2020,"Manage monthly extract and upload of source data to ERP system, ensure that historical data is maintained and net new data is absorbed appropriately.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALcuIyRlzerC78lWIaw8kUTRQHvNlW6IuMHNZWRyhpwaUQsVk0otjbQuV-rinUN8LFLIgfXOQRKv9cm6FFEvBD1bGIRyCaeUWac9kyDmiyws4BC1cDPixvRpzIgqK31vKzMzPligLcdsiIrF81fA9Pfj6jJbfxN3ufooeC9cH5b7NWPh9jc1gp3oth5vTrttXSIDnvCOLHp_ykDOye46Jbb7HJ_jCtcyY2A81HNHgPIjEw3b4Jb2bQhXzY69BbwGodF3KcE7qfQfYmkCRseemgd4JQYskif4I5QrR2yeosiSyLW-asFByftfl9zIEYkxVSdTWj-88gphqa2wAoREpDOkXmIbxh5a6SMxRd5LTYJy2E20MAelU5ZrR0ThBbyyqjZeEZfBttcDc9yohnLEI5HqR8Zogppmd3xJQD-3mdMekCwwFgkgqR&p=11&fvj=0&vjs=3
Tableau/Python Data Analyst,"Open Systems Technologies, Inc.","St. Louis, MO",7 days ago,10-29-2020,A Bachelor's degree in related field with 4-7 years relevant experience or Master's degree in related field with 3-5 years of relevant experience.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AH-vKSKf954TbfaTaq1ZlMbLaaYD_U8azoj_hilCWJQMeIFT-7c932xbT6c_8p1CDVRYfoZTf4x3Uq_X2VJYT0ibREFqvDS9VJ-SlNQc4Q3CvlalKJfCujDxKwUntd1PNUxFLKn_EDQSag3sLDNbb9-mPgv_EUPAGsa6ArMdISEjGgc4WayZLlmUIQGdicYEzh89eZhU-6kYlFu-_yavd5yU-xFkv30Kdb7UfNQm9eCafNlakGdq56kcQHAV2XMie7UpL2tyfSmWIH_pIO8KT7bUxNh8AK-ZpPbB9E3ftycgZaOoYlTTrzCbv7ulKIj7BEiEhMvSlHhXGeqbBlbZd_K4AtvZiFNZvRQ8pYo1uuD9sGIT8oYtc2gX_YV6GRuJ2VSvFscKvO5t8nsXDEAmsnpV8Yf4gZtP0AhmAHZ4gePc8-NbyKlWf1AA1BU1pcDXQzQpf8X7zpFBTpVru_1RUjzUDgTynowYo=&p=12&fvj=1&vjs=3
Data Analyst,AIDS Healthcare Foundation,"Los Angeles, CA",1 day ago,10-29-2020,"Advocate for data-driven decisions, strong data governance, and other initiatives.
Data analytic: 3 years (Required).","$75,000 - $78,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZY28Ewl7nAJ6dp4p0aLrT5aORYvkuNT8CWwBB7NPwZ5YLlfKU0HeggE8tkE8LKphMibhA4SN4Y803IgdWJw-oOUELQ7eOR4LTUxvg9tm_PtRSi2A2MYDMD1lAX7cfDmuhD2tGCyQ_l96xx3lxiykrtmcNp3Fh04jYseQznEQ675u091OXS792qfNN_JOD6-aHu82kEEOMvlZe5sc9Vp0K4ntcQsGxlh8mG4dubQzUlRps5jYBlHO_DC0kWaM9BXq8t-hSNPxRHsdoGju3JQNY15sdrQtPhijo5QKKGIxJG48Tqq5FXf1O7pwF-jn4asptYYJ0hpnywlbJOtsXW8RDcVmGUH0DIzqZKWMdE88nWPXGlMyLhbCw2DDEey2MYzZYk2SMY-7qXjRmN4HNEM8FHUda3z_0NrgoFPLZ4wuNTVGW7fa30YC7gef5BxX6kuREPyAFhz-ZvA==&p=13&fvj=1&vjs=3
Geophysical Data Analyst,Leidos,"Stennis Space Center, MS",5 days ago,10-29-2020,"Experience researching/data-mining for aforementioned data types.
Experience handling various geophysical data types and formats including seismic and sub…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CZUO70VSdYKA8PR3jfrSh5ljhqJhfDt0PzQCMubt8cRnyhDD9XgeBp6fX700neD-O0oO-ekb5fWTTztjn7T2tsoWaMGeXh6CHEWLMUmjKOa1BIJXN5zj2XUJwoFgUnv-LW_OpnKRs6BWl4z2cJ7C_MhKNyEkPvi7wc5J22XYRVQtmuiZGXIT5Jt80mYOnhhW1RtblIXlZTIu369UPqeefnwOs3K6did7hFA5cGp4Z6UoZQioA5rfL4G6yujHlf72nuKEpuJJXc2k1-qelitZIPbRDhG2F970dHizn3Ucetc6M9yzgRVIsB4M3WlFWOG0krgCKmc7GcyNFRrDq1hXhSwL0hL_9p3jqyTTQF2OjtMJWLbqxKAtkr2lDSAHH-uUE0FgLEIL9-RoDHI1kEESG6ntlSuoYg-dt7NwY18KIS0Yhb3iHv2p-1X2ZEYw-eDzxoqXDmjXhWSrEhC6hkROoP-ltb1vSnhGQOMLP0s_X_OtxLx4si71V6hTsvzQQ_stM=&p=14&fvj=0&vjs=3
Senior Data Analyst (Risk adjustment and HEDIS experience),Advantmed,"Santa Ana, CA",Just posted,10-29-2020,"Perform data analytics to ensure data accuracy.
Produce summaries of key data populations.
Responsible for producing final data mapping documentation and…","$90,000 - $100,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DUJBXYOpgsJ2dLqjv0OiO4Xd9wW0P3bw291DOOo5GVJUgVYNDV-K1zNv8gYCnP7z_o5FIU2lQXiO59Az_vQRBzeNsvVLPco5Eu03C5G9Thu_tfm702Wo9ulb8ylOAajaHEh8oXQBLDZfnvwjN5UBR8L7RfKl4597n3je7PtamvjXh0ZcMj-Ci030YCxVr5MK8iwdD39IPorTzSgBJgqTZnm1esz4QpT71Rw9qm88W0Wm6thkWPaowgWrklAZEjWRsmlmyeEmGelqOkBJo5JjKBRdtH7c_JD7iKc27DsufUaQJ6-JEhrEOMH29b23IZJY91JGr7I_UwI0NTjtdLnvdetMcUgJrBy1DjoHu61rFvr7UckqKOZxdz656ZI0DUR22Ym_QFxHLMEpOfB7clPhe8HWBMb4nPpHN3K7QViTYigBDGGMIcEAnoary5acbkByyA5gTMzGhMq035vzuJqDlX1vqd08UD_D6UfiWJiTwB3AUD2ZjmYbZ0&p=15&fvj=1&vjs=3
