Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Business Intelligence Engineer II : 20-02853,Akraya Inc.,"Seattle, WA",8 days ago,10-29-2020,"You should have excellent business and communication skills to be able to work with business owners to develop and define key business questions, and to build…",,https://www.indeed.com/rc/clk?jk=9a46f6c825b8cf1a&fccid=474b9602e1305593&vjs=3
Financial Analyst IV (50926 RIV),State Compensation Insurance Fund,"Riverside, CA",Just posted,10-29-2020,Independently perform more complex data analysis in response to ad-hoc research and reporting requests utilizing business intelligence software programs or…,"$5,656 - $7,777 a month",https://www.indeed.com/company/State-Compensation-Insurance-Fund/jobs/Financial-Analyst-683118d9ffa24c69?fccid=125b1e2593e137f3&vjs=3
Business Intelligence Developer,Franciscan Missionaries of Our Lady Health System,"Baton Rouge, LA",6 days ago,10-29-2020,"The Business Intelligence Developer 1 works full-time to meet end-user data needs, leveraging database query, analysis, and presentation skills to create…",,https://www.indeed.com/rc/clk?jk=1aad7bd13bbddfa8&fccid=f3953d0937f732b1&vjs=3
Business Risk and Controls Advisor II (100% Remote work available),USAA,"Sun City, FL",Today,10-29-2020,"Performs risk data analysis, report preparation and trend analysis, utilizing business intelligence tools.
Performs ongoing supervision of established business…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc2qqHwGIZhSaKywYMSXOPeYCFJ_WU5dMVjklQF4xK5AsSdTMth9mcF3XQV5JZXHTMeEnj0MGb_X7rPIIUBMu57j4vWswkQnZocVfJeWNmu1Ojz8XYHXRUUBXvKRcQ6wZ7wK0vz2S4xtBV1uSBKlo8UBot6VzoY_oQualKf3V2fA8FgBHs4VHFDKvEhpzyOKSAbEC5Yovzd3f8Y2tbwzrJiPFCnG29SBB_3yT7wEkNazYOVjfMUIf8Hi-usU334JDlQrQ37Rmp4P5I0j2qaoqIU6-g7DM73iOBA5WbNwe4gerGIqnhnmIH_S_kCIBwb06DYlNVATWj1czPmtteBFEXFw==&p=11&fvj=0&vjs=3
Director of Data Governance and Business Intelligence,SYSTEMTEC,"Columbia, SC",14 days ago,10-29-2020,The Candidate will join an enterprise level organization and be the leader of data strategy and management and be responsible for expanding the data management…,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CNeHUGD7Ue-b3jekiDNDEjo8IY_lj4hSgB0hvmEtWZMBpDCaCGlbtOmcLf53Zw-H2LypmzRKLQtBKUizXjcxxYbJlIgYXtDL9rPY2WKCf6yhckIYKpQEhb7Y2_mT2p8svsW_CvP4z93IhoQnfWNokjMOJ40BzY79d_nJ1BfFxIpAf58e5jReugf-ATx2Rm9codVhYHbRI3ophEfMWQojwwxb31rpl1k6XD4Fm5VF2F_3ihXUAG5T5QhhCeZrD9q8-6a9Bnh6fZT720hlqxYtqHeiEjNX2MaTQod9kxLWXvrO-L0WtvK65zHtCcTZa2sLiqDzMOv8RlZChwFDA4eqUANGogx3Cw3lvvDqtAE9ldNQ3kKbH6HCxjhV56YNRQC0QqLWtoy6datvvg08xtcWN44czENjpFLkP7D5xiHHkslfnjvy3QxP86_dPjDbFRXkD504Sn48mP1rKk61mmsAZYcUZ3wWAHIgyF-65wWLhsFgTsxRAU10lgGwyYrshZQMKJJxguZEbvSQ==&p=12&fvj=1&vjs=3
Business Intelligence Developer,Recovery Centers of America,"King of Prussia, PA",7 days ago,10-29-2020,Leverages thorough understanding of business process and system processes to make recommendations and propose technical/non-technical solutions to meet business…,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BquUqDWlHGRnmD_kbm9yWL6Z7a0TgCJeGQ-QIXusCvn4z4l1XGVUHnG4hbWYpA_0J1bVThFaIUspE25j20Ymqv5R5D8s78IZTm-WVpcLAE3Tol57g2N6N1h2RE6yGB81FwH_IWriR8WPXuDR5bXxaCR7dW71mPcM07_ym-X-2yX5i1qmxUQn8eXqaNTslVGzJmcjS5hnn3lvecOfC-uYK0_0CRcne17byyuHCtrFiZ3KdAfDNNnJwj5C1CECnypR6U4LS_c2_xDP9riu-dzAZmE0Qxj5q5XSCdJbRcoQRKbsfYVzphNKl8Qaao3-qCPZ8YZ7WSObZ41H2oQd3z5OVx13gLJ5PTLRam7NOGQQJDUl0aFilKtQaBWLcsyPbWqWkoxi6LkqKP7Y8lLYMv0jq05ZDAaYDK-tWSWo93sPJ9Khw1UztBo08uKKTM9gpJy7YbKfR_m9R6321VTv1cNujcOkBLaNwG5ZIPQKJS3jyl1w==&p=13&fvj=1&vjs=3
Business Intelligence Developer,Uline,"Pleasant Prairie, WI",8 days ago,10-29-2020,"Design and develop enterprise and departmental business intelligence, data warehousing and reporting solutions.
401(k) with 5% employer match.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad3giXQyOqSjtuCazZCjThtx5L7e01X6oDYMq-RePRDXiV99PjtJ3hic0sOhMUbCB7PdQaqSXx8bWWwmIdrAm8byFDf3snvPIpPg4lz2l-u3ZAl7uZ4akU4bEEdHyEuy1D5_IpPZZXORyDfR6YOU9mc_BPM6Fwu_PKhKZyVUrEp7ar11yL6uKThcZnCqmTL4Te6yWnj8StDgZ8GjLK3T2VM4o9bY7XUFij03LgKm_wqq_gBQ-kwcyieen2yfLqOiMeOY6kcs7c0qLhlW8MV0UiZEzv0Su8lD18_8PcP2tI9wtNwzPETDabFWLBfSHWfnsxmwyJlHaP3RcAxdpBAOSkG9TxPLBQG2R-d60e23fIAc94iwQ5F48oN7wDtEGfM3NGZ_WLNGKDRa6zvVjzR3j44WK3FWwiAy2aGYEkBoVA5BISeyTcKPjcSf9Vx9oq2v7EaiDvzEnWtbtaJZH-6xgL6Kn_0BvIIlnK2_wtapCNHLabk4Gd-5ssZoJRepOATTT22ymlKQrsuFcvcgGTfXRbOndM8DdetFgr7FfAMwQxqc7tURpxQ9qhZJAeFzVF7e0=&p=14&fvj=0&vjs=3
Business Intelligence Analyst I,USAA,"Fair Oaks Ranch, TX",1 day ago,10-29-2020,"Demonstrated ability to embed intuitive story telling within business intelligence solutions.
Independently participates in gathering complex business…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc8UGs1d70_o1Imggyjy-0pyR87QfaYtrhyPDklgLmUlRULPkCynkKFmA1dS2QKMu4UYxL6CUuOosrPK24Zk5LT2jVSDvFNCQYo46bYL_xFEb49TVOVxdlEmsxRu55a1AdzhBS2bbHzPAUOiabnDtGevIy5TJ9ncLRsJhkYN_mPCt2jIQJpOcIZDLubZsS7ftXkS8TnxrsLRjyJTihU9EEJL2ZxhWrYwFRzhsapQPszfEkeFsIE12rJHtCgylYtzUv6A-1FlNFg8j5rSBds6F-ZuIh9Qvp21P1WzXtJy2j_IRQ6ZyWyiPDzbDbWJ2i7muYJJIcHOOMg7S97DNsGXEjsg==&p=15&fvj=0&vjs=3
Senior Intelligence Analyst,AEVEX AEROSPACE,"Quantico, VA",5 days ago,10-29-2020,The Contractor shall provide intelligence analysis services in order to provide situational awareness and knowledge management.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CzTb43ZVCYYn9OOvjBblcDVw-aGdyM3uhsaxhVmKWyMz6Cgydwys8YFu-pPZ_1-sVEXh7iTHxgkqTjqdiwdh2XKnYPzfK7JCoG8sJv8W_38e2VFJ8zPiYMrowK6CqjozFtLjZ6w_bCq2ldmuSa4vtIq759UdVJfgqiy9rdKBL-5nvWdNFUQdUiYioBMPmJyeWTYxH7SMIsaPwZOdLIaoIW44WaQGzuhi47mshXF51vFmcmf3RB6I3VxtAptWoA2DuD9x4qRCXV7iS6OPd-cM12sNjI5DpcVR5NpVkbh9x5wDlfL4c2ltyFRnoYOYK7M0xAGWHZjrT8aIBs64vomNs9uDblDaR9Rlz9dRfm3Rlf7QpOvpuYAmDA3zdoYij_UCZB3ISDcUxeAgZjXm0yOGVfe2dpB3L1FAzx62NWqRW8LIi2HJCVVv74YFrAtp0b0huyDjsE-rfVbe0X6beAvvE2i59VevPvREXf2IVbgpq-lJiG8XR9GsncOyZ4hGJwh43E2ZQBYoMkAVsZYdqg3wKKtwlBg2g-H8bjrOvIdPqJ4RJ0WZPzQ0r2&p=0&fvj=0&vjs=3
Business Intelligence Analyst I/II (HR Analytics),Navy Federal Credit Union,"Pensacola, FL",7 days ago,10-29-2020,To provide actionable business intelligence in consultation with management and business units for use in daily and strategic decision making.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1zplEsFktHkQc7kOOwm4rInMAlFzAoLIRfcwaDPIGgqeIPJX4GuT98gSKYHklrHDQfOKeQa7DR2SJUFFHR9b7OL4JvUnMiyQ6t7JFbwKt0rVC_m_4zFBx8-SspQxjd5T-zV_oX1l1etpwrvXlcmWRGOqBCpb0rgrIcDRFUtgPuVMBmvIvKwVhEQdZ82RE5HmyxVP00b6QUqbzwyvJQItgo0utoyVEKURaIAMGUFEItuQTo-xAcG1ap1utohmn9IRwwcbuQgwdjlu_r5SA-AGPkOqBaMg7GbM4NNcw6Uwer41P3I24wFrCFB70TSU40Ta3CvSF2FJIZyhS1VMN5KlJrQfi-3oeq5pkpt-en4peROvh9tEnaSVdf6VeFlWrIgALrU0gYxKHwhv8QcqGmFUQOTlHJgVt5n0JxLFkn48BrNeLLDo_o4sFU_fF1iLLLtmYpJSfRTnDckv-eltmfLlJ0FtAUipEdVWCnJaJoKUZFele__KPDwbDu2Cys6gWQvYN1xcd3bqlEXfriE2gs2-KOXKBPNYdpl7Pa-JwBdpMUmHQihspbrQb7adtLE0Y3HFvISGE3WfS0umD26y6-O5mvWsUbgjBdSXnbuf67U_dvMP8JJmt_-EiAncQtNCSF9OHZc5w2EkxsOazgbVuZVFnQYAIZiTw1n4=&p=1&fvj=0&vjs=3
Business Intelligence Analyst I,USAA,"Lytle, TX",1 day ago,10-29-2020,"Demonstrated ability to embed intuitive story telling within business intelligence solutions.
Independently participates in gathering complex business…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc8UGs1d70_o1Imggyjy-0pz6mrPQuJl1AubMcRzyNnuUf3AmWdjKGNP7Mh-tWn1rnvc2woCWhqm6taC36hSR-IpsyJI7tWgMFtppJPlV680D-7VJu4073BxRiZlaUer0A8O7vbdbQixR__LqYrN6sYtU8bYmz_8r7v6BEmI1WEeQ0FA8GyLM_Ir3jq2Y8QaOibCreUoHYOVdV9K0bFPepqiZDd9Ud7Oa87nm_WYiUJ55MX7VdzPskfKD5RcLXUIfSqsOLF4dti0dL7goJry8BfoJNWD46fh_CBlYiemWLf0CicbAowUBXdtvmqvMUBs173x1VaYhFPq3xELUhBRfRaA==&p=2&fvj=0&vjs=3
Senior Account Manager,Amazon.com Services LLC,Remote,Today,10-29-2020,Account Managers are responsible for driving Selling Partner business growth and delivering a positive experience through the program.,,https://www.indeed.com/rc/clk?jk=e5136d465dd00627&fccid=fe2d21eef233e94a&vjs=3
Quantitative Analyst,First Republic Bank,"San Francisco, CA",1 day ago,10-29-2020,"Perform other ad-hoc data analysis including business intelligence and reporting.
In Finance, we're responsible for the Bank's financial health.",,https://www.indeed.com/rc/clk?jk=107c21d034d11412&fccid=e228a3c78d0f7f13&vjs=3
Business Intelligence Developer,"Sun Communities, Inc.","Southfield, MI",3 days ago,10-29-2020,The BI Developer will be responsible for building and implementing modern data warehouse solutions to support the business intelligence processes and procedures…,,https://www.indeed.com/rc/clk?jk=47599df6a6e6c37e&fccid=68f13a58cfc8987c&vjs=3
Business Intelligence Developer,Elon University,"Elon, NC",13 days ago,10-29-2020,"Minimum of 2 years direct work experience developing business intelligence solutions.
Collaborate with key functional stakeholders to better understand their…",,https://www.indeed.com/rc/clk?jk=ebb5a764077d68c2&fccid=88fdf46c4da04fcd&vjs=3
Data Analyst,Navigant Credit Union,"Smithfield, RI",2 days ago,10-29-2020,Works alongside representatives from various departments to apply their data by designing and making suggestions for them to implement business models.,,https://www.indeed.com/rc/clk?jk=ec06107e3b141ed2&fccid=cacc8df1333c3961&vjs=3
Financial Analyst IV (50926 RIV),State Compensation Insurance Fund,"Riverside, CA",Just posted,10-29-2020,Independently perform more complex data analysis in response to ad-hoc research and reporting requests utilizing business intelligence software programs or…,"$5,656 - $7,777 a month",https://www.indeed.com/company/State-Compensation-Insurance-Fund/jobs/Financial-Analyst-683118d9ffa24c69?fccid=125b1e2593e137f3&vjs=3
Business Intelligence Analyst,Jsc Federal Credit Union,"Houston, TX",10 days ago,10-29-2020,"The Business Intelligence Analyst role identifies business intelligence, reporting, and data analysis needs.
Ability to interpret and translate complex business…",,https://www.indeed.com/rc/clk?jk=e951300ff3712c9a&fccid=dc62c22c62b68040&vjs=3
BI Developer,WITS SOLUTIONS,"Boston, MA",2 days ago,10-29-2020,Resolve comments and/or seek clarifications from business users on functional design documents across business process area.,From $45 an hour,https://www.indeed.com/company/WITS-SOLUTIONS/jobs/Bi-Developer-163ef5c6db68df61?fccid=d012f8a6668a818c&vjs=3
Intern: Business Intelligence (Summer 2021),Volvo Group,"Greensboro, NC",14 days ago,10-29-2020,"Actively gain knowledge of business intelligence requirements gathering techniques.
Technical background relative to business intelligence and analytics…",,https://www.indeed.com/rc/clk?jk=da42dc2b956a7c67&fccid=0f63e537c80f169b&vjs=3
"Manager, Business Intelligence",Hinge,"New York, NY",10 days ago,10-29-2020,"8+ years of work experience, including 5+ years in business intelligence or related fields.
3+ years of experience working with business stakeholders, data…",,https://www.indeed.com/rc/clk?jk=8945987ca137a84e&fccid=ae4c0182fd37ef13&vjs=3
Data Analyst,MetroNet,"Lexington, KY",2 days ago,10-29-2020,"Reviews, analyzes, and evaluates business systems and user needs.
We support every part of the business from the initial review of potential markets, to design,…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DMTJFNazCsCawtoKYiKsHljvJfvvsE63wOOrtIOzaVYZC7MJ5uz0JaP_bs_zgvT3GN55Kzf_FI2fPdW-ucdooi5nxLiQas8SyXWNha6eSzVcAFwgipO_KvTOzMwjj9IKyceHsegRTziiF_HJHQzXxIOfpiKfUMH6q_Slc4ATEN72kIDRp_uuVxCfu4mAjmjG9a2zd891xKv3P4eR0T1UbxxViS6iEkphfXO9rsH6szFLRNURiF5Atz89YhxtcbWxb92xoV9RMQviTQ2jo_NiIauohOcjrvlSWmwKGUbOQVIGC83jPri1VU2Qh-2rleAz6Te4TKNrVlvbi_WtPEiafkn4MJTYbup4Z79NnLHgG5GWMgm91zVrbkKXT4oNHMDtfaT_xksKlncjyKRWDoekbX0G2dTvlnpC6wSbPaSds8dgZ2VWTqwAMl-LA-Gea5tI0_gjRFOMIrK2cCvuDc4bbiPcMVxxMxwhXP1z0tr1ennMPaU8TkNaHWJevjzqzTbWdSUSj0qve5U78U9EF3DLiTXphxKZYl3AS4WXsggnBMc-2xFKDS25H1MmnmMCBm3-aC45gdXq8nPlfa1xhxB_ZdItK_f4o5dOiuo11BIZmm64RtqOWmPm3I308ss3zsBFw=&p=13&fvj=0&vjs=3
Business Intelligence Data Engineer,Golden State Foods,"Irvine, CA",14 days ago,10-29-2020,"Build partnerships across the application, business, and infrastructure teams.
Develop and perform tests and validate all data flows and prepare all ETL…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbRDI-lGFs5QlqkohoUB2e5sgCs9HeEJ9hgGj-UwEHEp6HU_wDtQH-DctAHXoIBBURi2bymK4Y27QbYvWtXiEiDWi44xXKOyQ46pBE_CTCeWXG2gZDuByA9p-d1lxLoK_Vqk0G1RPuYiqs8ZY33sIm4buAabCv7BodlzvEQOYMi01Z-RYc0SRnIJXv4SoYkARoB8kQrcBkI-tvJ_orziBEktsJvNhwsY40dX9CqsliBVNhvfA-oZD_pMdSzp0P06s77fxH3CD9iZZqWsdfGikEWHNWD8TbZbk8ZQ3hFqSTuMZ7xLZ4gSEo1AX4bPRwVFTqFhOlZ7wneTlTaYTbA5eDUQWB6T33Ft-m6Yqt-SVq3NWxjaCzeI6RwrlQFvYS8kYHR7kHisBA63tcfNq8Mdtsfu_zqpWNWg36oCYO9Uu2QWXOp3UaMKGU5q6kbKne6CGJvo80FkRNpevHud46126zkksLEiq3fpsH6OufCEKvVhf01lv2VDQm&p=14&fvj=1&vjs=3
Data Analyst,"CAO Group, INC","West Jordan, UT",13 days ago,10-29-2020,"Work on high-visibility projects (e.g. price optimization, content marketing, and demand forecasting).
Participate in customer engagement, product definition,…",,https://www.indeed.com/rc/clk?jk=dba5408bbf02e451&fccid=46fb957f94d905c9&vjs=3
Crisis Response Intelligence Analyst,Pinkerton,"Palo Alto, CA",11 days ago,10-29-2020,"JOB SUMMARY: The Crisis Response Intelligence Analyst, assigned to a specific client, is responsible for triage and quality assurance for Social Good programs.",,https://www.indeed.com/rc/clk?jk=4b0310cf843cf51d&fccid=1fb5c7fd9f769623&vjs=3
BI Analytics Engineer,Credible,"San Francisco, CA",2 days ago,10-29-2020,"Work with business leaders to define key metrics and build reporting to monitor and understand performance along those metrics.
BA/BS in a quantitative field.",,https://www.indeed.com/rc/clk?jk=11ceb08ae2e33c8e&fccid=04e8134694cdee5a&vjs=3
Lead Business Intelligence Developer,Bridgestone Americas,"Nashville, TN",9 days ago,10-29-2020,Independently collaborates with senior executives to understand complex business challenges and opportunities and develops data solutions that meet the business…,,https://www.indeed.com/rc/clk?jk=1f38f97e53a52933&fccid=a4c796429bf9f8fa&vjs=3
"Sr. Business Intelligence Analyst - Google Cloud, Austin",Webhelp Americas,"Austin, TX",7 days ago,10-29-2020,"Build data pipelines associated with customer activity, product usage, bookings forecasting and business productivity.
Professional SQL: 5 years (Required).",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AjgeXZHTR0w5YNGMt-7GxxwxQZlbCLcUznRB4LnWgIV1K2-VJko0MKDHpn52Ts6wiViO4R6Xx3jqB6cUkP4OptEB9euuMPGy4IuH3BKtvclN7cLCqS-gzXc46sC94XaSqSci24mBsK5Gg14zn3zDA-C5KFt_CYzbP5ujytYSlDry9MmeKm3n3-W8yQEG6OkE0q7aqv14UqKXw8QGlKKNMugkiYE1RaaC5mJJtolmXdo702544XbWKes5MFbBgALTODOFMp9T_m4Qmo0Lgh5ZZxCwrJIgIBBG_DqhVuffK8Mj_9Dg4uvReMU7dM6-JOg-bnv1eWtkTwkLFDgJC1Cfld32XXUGDmAuHwkwafBCklMcpt7cFoFSa3k2IERG-YY6VXwvP_WPG3HDmpHiPwr3dFGl9V56nePm_x5WtN4JDGmTxaCb8yA6L-F5SvAbhrmZytE-5_waRk2uQc-7bwpWY7bqfIEZRa4Xc9dXA-Tx9NOYwJaWQNEUMGcmRCadG3HAU=&p=4&fvj=1&vjs=3
DIRECTOR- BUSINESS INTELLIGENCE,Aspirus,"Wausau, WI",9 days ago,10-29-2020,"This strategic role leads the business intelligence, reporting and data engineering functions, and is responsible for developing and implementing core data…",,https://www.indeed.com/rc/clk?jk=8ba83bf0ed1e7cd4&fccid=ab387e61acd7967d&vjs=3
Data Analyst,MBMS Medical Billing and Management Services,"Newark, DE",1 day ago,10-29-2020,"Growing Medical Billing company looking for a highly motivated, critical thinking individual with effective communication skills.",,https://www.indeed.com/rc/clk?jk=62ef377c1f80a896&fccid=67b8b52ee9319b6b&vjs=3
Business Intelligence Analyst - Pediatrics Clinic Administration,The University of Texas Health Science Center at H...,"Houston, TX",10 days ago,10-29-2020,Supports timely flow of business intelligence information to users by meeting deadlines and being responsive to requests.,,https://www.indeed.com/rc/clk?jk=8578e0c94bc56a74&fccid=2259246cd8a35c6c&vjs=3
Power BI Developer (Contract),Armanino LLP,"San Ramon, CA",Today,10-29-2020,Translate business needs to technical specifications and drive the project implementation under minimal supervision.,,https://www.indeed.com/rc/clk?jk=4929a503798b83f7&fccid=4ef0d5f3e4778999&vjs=3
Business Analyst,Masco,"Winston-Salem, NC",1 day ago,10-29-2020,"Responsible for designing, conducting and delivering business analyses to gain insights to improve program productivity and drive business growth.",,https://www.indeed.com/rc/clk?jk=cce8c15bbb8a4d2e&fccid=c0dd1c32999505e9&vjs=3
Data Analyst,Advantage Solutions,"United, PA",2 days ago,10-29-2020,"The position will allow you to work remotely.
Need a minimum of 4 years experience and needs to be very familiar with EXCEL and building pivot tables.","$55,000 - $60,000 a year",https://www.indeed.com/company/Advantage-Solutions/jobs/Data-Analyst-1781915361369350?fccid=ad84136f89d5076f&vjs=3
Intelligence Analyst - Level 4,LOCKHEED MARTIN CORPORATION,"Marietta, GA",13 days ago,10-29-2020,"Conduct intelligence data analysis for potential investigative follow-up.
Support the Counterintelligence/Insider Threat (CI/IT) program and strategy across…",,https://www.indeed.com/rc/clk?jk=c722cda4075639b2&fccid=aeb15e43a6800b9d&vjs=3
Associate Risk Intelligence Analyst - Russian Language,FiveBy,"Seattle, WA",9 days ago,10-29-2020,"Use problem-solving and analytical skills to identify potential business partners and customers.
All employment decisions – including the decision to hire,…",,https://www.indeed.com/rc/clk?jk=604d715776ad8b5a&fccid=003d385c80c5751c&vjs=3
Business Objects Admin,CATCH Intelligence,"Omaha, NE",Today,10-29-2020,"We help business transform raw data into information, information into knowledge, and knowledge into plans that drive profitable action!",,https://www.indeed.com/rc/clk?jk=c8d151cf3acf9e4f&fccid=1743e8071a2c1824&vjs=3
"Business Analyst, Sales",Lucid Motors,"Newark, CA",3 days ago,10-29-2020,"Design intuitive and elegant visualizations that communicate actionable insights to business leaders.
Collaborate with business leaders to create KPIs to…",,https://www.indeed.com/rc/clk?jk=63488d819a802779&fccid=16a37eddfee06e0f&vjs=3
"Business Analyst, Sales",Lucid Motors,"Newark, CA",3 days ago,10-29-2020,"Design intuitive and elegant visualizations that communicate actionable insights to business leaders.
Collaborate with business leaders to create KPIs to…",,https://www.indeed.com/rc/clk?jk=63488d819a802779&fccid=16a37eddfee06e0f&vjs=3
Business Intelligence/Data Analyst,Booz Allen Hamilton,"Suffolk, VA",2 days ago,10-29-2020,"Support the development of data interfaces providing situational awareness, operational intelligence and newfound insight for Navy networks.",,https://www.indeed.com/rc/clk?jk=613cc5b79984380d&fccid=4e041af1d0af1bc8&vjs=3
"Business Intelligence Analyst, Account Management",Square,"New York, NY",9 days ago,10-29-2020,"Experience in providing data driven solutions across the business intelligence and data layers of an organization.
Airflow or other ETL tool equivalent.",,https://www.indeed.com/rc/clk?jk=2429aade37d02b9d&fccid=09abad886b83c501&vjs=3
Finance Specialist II,AD-T3CH,"Broomfield, CO",2 days ago,10-29-2020,"Optimize business intelligence including query development and data analysis.
Isolate and research services, analyze the business drivers, determine root cause,…",From $27.50 an hour,https://www.indeed.com/company/AD--T3CH/jobs/Finance-Specialist-79c2b778132ce6f7?fccid=7eefb0101b601695&vjs=3
Business Intelligence Data Analyst I,MedImpact Healthcare Systems,"San Diego, CA",8 days ago,10-29-2020,"One (1) to three (3) years relevant hands-on experience in analytics, business intelligence or comparable data engineering role, including data warehousing, and…",,https://www.indeed.com/rc/clk?jk=14b1c716a08722ed&fccid=d831274680f88aa2&vjs=3
SQL BI Developers,Software Labs,"Flushing, NY",3 days ago,10-29-2020,"Software Labs LLC is looking for SQL BI Developers to work in Flushing, NY.
Must possess Bachelor of Science degree in Computer Science, Information Technology,…",,https://www.indeed.com/rc/clk?jk=a5372f1782b636ff&fccid=551b0d5e9f8cf048&vjs=3
Data Analyst,OL USA LLC,Remote,6 days ago,10-29-2020,"You’ve mastered data analysis and visualization in Looker, Excel, and other business intelligence and data analytics platforms.",,https://www.indeed.com/rc/clk?jk=94ae43015280125c&fccid=5ff0f4214fce4d94&vjs=3
Business Intelligence Analyst - Sales,STERIS,"Birmingham, AL",7 days ago,10-29-2020,"Works as a member of the business intelligence team, participating in defining the requirements for data warehousing and analytical data structures.",,https://www.indeed.com/rc/clk?jk=b0de6f3c69851f18&fccid=c8d7ef707b0fcc59&vjs=3
Business Intelligence Manager,Amplifon,"Minneapolis, MN",8 days ago,10-29-2020,"General understanding of the business functions, processes, and overall business strategies.
Amplifon needs a dynamic problem solver to build, implement, and…",,https://www.indeed.com/rc/clk?jk=1374b0233bae277f&fccid=0bf7be4107f4ec81&vjs=3
Business Application Developer,Munich Re America,"New York, NY",Just posted,10-29-2020,"Commercial: passionate about solving problems and enjoys connecting the dots between data, strategy and analytics, obsessed with generating tangible business…",,https://www.indeed.com/rc/clk?jk=df2aadfddd4a1aaa&fccid=d4448c192a012f32&vjs=3
Business Intelligence Specialist,ICW Group,"San Diego, CA",7 days ago,10-29-2020,"Enhances and supports enterprise-wide strategies, processes, and standards for business intelligence and reporting.",,https://www.indeed.com/rc/clk?jk=3958c2f4fa025031&fccid=c2e9aa4d8beadd05&vjs=3
Lead Business Intelligence Engineer,Zulily,"Seattle, WA",6 days ago,10-29-2020,"5-7 years of experience in business intelligence role involving development, programming or architecture.
Demonstrated ability to work though complex business…",,https://www.indeed.com/rc/clk?jk=17747f33eb3e002f&fccid=1fea2a7d8e897821&vjs=3
Data Analyst,Givelify,Texas,2 days ago,10-29-2020,"Proficient use of business intelligence (e.g., Tableau).
Recommend solutions and strategies to business challenges.
Combine models through ensemble modeling.",,https://www.indeed.com/rc/clk?jk=7f9a5091a5fcc47a&fccid=acba88459af3c5ce&vjs=3
Jr. Business Intelligence Analyst,IFG Companies,"Chicago, IL",14 days ago,10-29-2020,"2-3 years of experience in data warehousing and business intelligence.
Looking for a Business Intelligence Analyst to join a growing team of Enterprise business…",,https://www.indeed.com/rc/clk?jk=410e2ed33ba94bb6&fccid=8eb89cf7f14f9913&vjs=3
"Business Analyst - Data Analyst, BI Tools",Horizon Corp,"Irving, TX",10 days ago,10-29-2020,"Data analytical capabilities with familiarity with BI tools.
Temporarily due to COVID-19.",,https://www.indeed.com/company/Calibus-Inc/jobs/Business-Analyst-f732c1d34b5fc588?fccid=9fe76e1d86e088e1&vjs=3
Data Analyst,Pricesenz,"Boulder, CO",Just posted,10-29-2020,"Work with management to prioritize business and information needs.
Data analyst responsibilities include conducting full life cycle analysis to include…",$33 - $53 an hour,https://www.indeed.com/company/PriceSenz/jobs/Data-Analyst-30c3577be486ed51?fccid=04f1a341eb475915&vjs=3
Business Intelligence Analyst,Travis Credit Union,"Vacaville, CA",6 days ago,10-29-2020,3-5 years of related analytical experience; minimum of 3 years building data solutions utilizing business intelligence tools.,,https://www.indeed.com/rc/clk?jk=7dd1d9ec5fc18967&fccid=a5ac34eabbcc500c&vjs=3
Staff Business Data Analysis,Intuit,"San Diego, CA",2 days ago,10-29-2020,"Define, implement, and standardize metrics, reports and dashboards leveraging state of the art business intelligence tools.",,https://www.indeed.com/rc/clk?jk=df86c3b5ec94ba38&fccid=9784ae78e9834539&vjs=3
Senior Business Intelligence Engineer,National Mortgage Insurance Corporation,"Emeryville, CA",13 days ago,10-29-2020,"Develop and maintain process-automation tools which support business user's day-to-day functions.
Work closely with different business teams to understand the…",,https://www.indeed.com/rc/clk?jk=ec2e09e1f5f1c438&fccid=61cd802ed4f95207&vjs=3
Business Systems Analyst,Innovative FlexPak,"Springville, UT",2 days ago,10-29-2020,"You will analyze current business processes, work with business teams to define and detail business challenges, develop technical specifications, and assist…","From $75,000 a year",https://www.indeed.com/rc/clk?jk=a46160435d3cd6a8&fccid=f1359b4dfd094e1d&vjs=3
